year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
2010,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,7968.111334
2010,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,265.2977444
2010,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,883.974039
2010,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,40.98990076
2010,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,1226.844815
2010,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,2335.2818
2010,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,2240.966897
2010,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,1953.463922
2010,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,232.1405937
2010,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,198.0855457
2010,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,14247.15282
2010,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,3722.939181
2010,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,2377.280901
2010,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,21385.72839
2010,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,453.4512368
2010,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,1751.716015
2010,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,3508.179188
2010,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,47.64732201
2010,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,41316.59347
2010,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,11422.84788
2010,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,4265.622107
2010,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,4248.818982
2010,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,4137.68001
2010,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,8740.486885
2010,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,158.9859534
2010,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,118.926528
2010,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,2992.183236
2010,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,189.1215759
2010,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,3342.235302
2010,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,475.9547892
2010,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,3512.465584
2010,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,2733.304981
2010,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,1366.345708
2010,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,623.493111
2010,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,4497.166332
2010,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,1946.912174
2010,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,238.3276101
2010,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,1606.898797
2010,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,65.07210602
2010,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,216.3952897
2010,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,1235.942851
2010,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,472.2323544
2010,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,183.7252327
2010,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,807.040044
2010,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,986.1601336
2010,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,392.8977165
2010,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,232.3764504
2010,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,761.0644152
2010,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,546.9763925
2010,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,485.4190112
2010,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,1698.567268
2010,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,81.37316839
2010,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,248.8930512
2010,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,1266.7822
2010,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,38.28769281
2010,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,2495.945774
2011,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,441.1371061
2011,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,835.5784882
2011,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,1135.027227
2011,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,69.5729105
2011,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,692.4660159
2011,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,1503.801485
2011,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,961.8609527
2011,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,6721.312883
2011,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,13026.76543
2011,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,24.02089284
2011,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,54.37592621
2011,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,26072.98735
2011,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,53.30725844
2011,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,594.4279804
2011,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,2288.873668
2011,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,2946.132539
2011,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,930.6279154
2011,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,1082.271388
2011,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,513.080757
2011,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,8881.659778
2011,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,384.5170185
2011,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,183.0871845
2011,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,14.42632727
2011,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,185.908384
2011,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,1825.716074
2011,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,215.2754637
2011,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,9.014798783
2011,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,113.1646152
2011,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,468.8250458
2011,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,1058.528325
2011,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,2590.797213
2011,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,628.1758567
2011,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,4264.708152
2011,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,353.1879149
2011,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,686.7428245
2011,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,142.5918128
2011,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,811.266817
2011,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,240.2880427
2011,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,61.76467293
2011,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,9.036558117
2011,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,620.8371253
2011,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,184.5451159
2011,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,557.5151686
2011,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,1226.237778
2011,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,5668.819418
2011,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,696.5586319
2011,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,14929.19081
2011,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,106.9353986
2011,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,1112.257395
2011,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,3925.669434
2011,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,2387.015638
2011,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,3406.162405
2011,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1418.158072
2011,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,1023.53334
2011,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,437.308428
2011,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,819.1036351
2011,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,3511.712643
2011,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,13.91822619
2011,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,3564.807586
2011,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,1384.227907
2011,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,191.5691917
2011,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,93.05790036
2011,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,694.928097
2011,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,1010.576976
2011,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,73.7472586
2011,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,1149.802282
2011,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,226.3098586
2011,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,5046.313914
2011,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,74.0361447
2011,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,717.3213378
2011,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,2405.252953
2011,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,261.9211247
2011,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,721.5546585
2011,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,5698.556865
2011,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,1701.486576
2011,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,183.8810624
2011,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,17573.36722
2011,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,499.9288497
2011,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,1198.053137
2011,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,11954.38739
2011,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,16.17456539
2011,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,22617.17955
2011,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,10401.8193
2011,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,255.5657319
2011,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,112.8408796
2011,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,5735.062067
2011,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,895.3561429
2011,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,3076.448102
2011,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,42.62208973
2011,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,1016.263306
2011,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,401.4734339
2011,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,3574.344488
2011,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,1177.276971
2011,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,1706.597218
2011,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,1979.066988
2011,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,303.3131153
2011,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,534.8022656
2011,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,2796.444301
2011,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,1045.764404
2011,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,506.4956431
2011,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,292.2366562
2011,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,123.0646073
2011,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,2328.047022
2011,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,330.3269571
2011,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,1646.114872
2011,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,514.7966216
2011,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,1096.243858
2011,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,1413.095712
2011,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,842.8558038
2011,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,2569.199916
2011,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,1101.282337
2011,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,171.2037548
2011,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,670.0909243
2011,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,554.2577973
2011,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,1100.546058
2011,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,111.6523935
2011,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,1092.67432
2011,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,52.2857721
2011,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,7464.3571
2012,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,255.3580303
2012,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,285.2085728
2012,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,88.23901052
2012,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,132.1159424
2012,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,637.1545107
2012,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,2033.92423
2012,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,628.2636588
2012,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,9030.900456
2012,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,23588.8717
2012,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,10.53312244
2012,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,22.14244625
2012,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,23341.81394
2012,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,116.7193738
2012,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,1809.033474
2012,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,1126.957373
2012,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,3415.734262
2012,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,1648.175952
2012,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,858.4091744
2012,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,104.1418347
2012,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,7867.863541
2012,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,379.0655982
2012,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,83.39718828
2012,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,30.18676473
2012,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,49.11275903
2012,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,1012.005479
2012,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,1360.771469
2012,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,50.66211214
2012,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,342.1028484
2012,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,337.7169266
2012,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,154.136963
2012,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,3216.229112
2012,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,310.1664717
2012,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,2990.452819
2012,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,355.0824659
2012,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,604.1593711
2012,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,97.47435574
2012,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,2440.263784
2012,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,452.7982595
2012,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,114.2158265
2012,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,0.5520819426
2012,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,152.851758
2012,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,254.6747954
2012,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,143.2023899
2012,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,623.3663802
2012,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,5502.869295
2012,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,1208.628625
2012,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,11803.94154
2012,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,169.8569428
2012,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,448.6108655
2012,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,349.8460622
2012,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,1527.281072
2012,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,2664.599517
2012,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1703.2478
2012,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,2861.39005
2012,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,1349.244691
2012,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,803.403479
2012,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,4426.780931
2012,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,10.17369099
2012,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,6357.006692
2012,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,1773.301767
2012,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,225.1768264
2012,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,48.86361008
2012,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,276.0947075
2012,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,3655.315439
2012,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,303.3714801
2012,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,1782.000802
2012,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,41.71723074
2012,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,397.4040854
2012,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,38.45468966
2012,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,651.8625408
2012,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,2444.05477
2012,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,586.3525108
2012,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,237.5929211
2012,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,4590.695435
2012,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,389.1103688
2012,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,718.5528318
2012,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,17001.69702
2012,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,206.6405175
2012,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,907.1683198
2012,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,14875.98947
2012,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,144.2903017
2012,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,27551.507
2012,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,4649.401867
2012,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,257.151325
2012,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,245.6645574
2012,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,3346.60011
2012,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,294.0873361
2012,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,543.0231736
2012,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,28.71517154
2012,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,997.4356443
2012,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,99.25829213
2012,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,1945.655953
2012,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,1059.410022
2012,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,1221.044449
2012,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,6726.373945
2012,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,361.0184563
2012,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,494.4008729
2012,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,5411.05778
2012,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,1390.258101
2012,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,1430.005291
2012,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,122.2297892
2012,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,81.88340446
2012,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,87.32235014
2012,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,137.6701727
2012,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,500.829908
2012,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,123.4022646
2012,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,868.2722179
2012,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,873.3201863
2012,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,786.5799786
2012,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,686.529294
